id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
4126603880, '', '', 3.0, 3.0, 2030.0, 6969.0, '', '', '', '', '', '', '', -1, '', u'98177', 477.27974000000006, -122.359491, '', ''
1114153426, '', '', 5.0, 2.0, 2600.0, 14374.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.49251, -122.271766, '', ''
4898799845, '', '', 2.0, 1.0, 1440.0, 8759.0, '', '', '', '', '', '', '', -1, '', u'98125', 477.09495, -122.288462, '', ''
250101493, '', '', 3.0, 2.0, 1230.0, 44431.0, '', '', '', '', '', '', '', -1, '', u'98038', 473.94599, -121.973205, '', ''
7763817117, '', '', 4.0, 4.0, 3596.0, 4595.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.87154, -122.357754, '', ''
4969457775, '', '', 2.0, 2.0, 637.0, 400.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.69543000000004, -122.360304, '', ''
7052715917, '', '', 3.0, 1.0, 1870.0, 12000.0, '', '', '', '', '', '', '', -1, '', u'98059', 474.83112, -122.085244, '', ''
4160962840, '', '', 4.0, 3.0, 2000.0, 7396.0, '', '', '', '', '', '', '', -1, '', u'98092', 472.58396, -122.210332, '', ''
8469066171, '', '', 4.0, 3.0, 2130.0, 5941.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.60199, -122.395182, '', ''
9180257874, '', '', 5.0, 3.0, 2650.0, 17998.0, '', '', '', '', '', '', '', -1, '', u'98005', 476.01599999999996, -122.15833, '', ''
9590560012, '', '', 3.0, 3.0, 1488.0, 736.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.59794, -122.345836, '', ''
9045849148, '', '', 2.0, 2.0, 1186.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98115', 476.9853, -122.327866, '', ''
3251213900, '', '', 3.0, 3.0, 1200.0, 15000.0, '', '', '', '', '', '', '', -1, '', u'98166', 474.29872, -122.343068, '', ''
8166264449, '', '', 6.0, 4.0, 5045.0, 11169.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.54752, -122.107061, '', ''
8760351531, '', '', 4.0, 5.0, 3270.0, 5000.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.23998, -122.301472, '', ''
6140930513, '', '', 3.0, 3.0, 1770.0, 1607.0, '', '', '', '', '', '', '', -1, '', u'98107', 476.68402000000003, -122.400026, '', ''
2941615809, '', '', 3.0, 2.0, 2120.0, 6534.0, '', '', '', '', '', '', '', -1, '', u'98126', 475.477, -122.380121, '', ''
6317677570, '', '', 3.0, 2.0, 1250.0, 6198.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.26311, -122.266686, '', ''
2011878610, '', '', 0.0, 1.0, 451.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.21833000000004, -122.32235, '', ''
9357336812, '', '', 4.0, 4.0, 4180.0, 7200.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.259, -122.289035, '', ''
793041019, '', '', 4.0, 3.0, 3079.0, 8524.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.6567, -122.156232, '', ''
4727435996, '', '', 2.0, 1.0, 720.0, 6895.0, '', '', '', '', '', '', '', -1, '', u'98117', 476.99895, -122.361252, '', ''
2614955159, '', '', 4.0, 3.0, 1890.0, 4499.0, '', '', '', '', '', '', '', -1, '', u'98115', 476.85319, -122.325367, '', ''
6790262630, '', '', 4.0, 5.0, 5311.0, 87120.0, '', '', '', '', '', '', '', -1, '', u'98072', 477.37851, -122.133516, '', ''
1135709070, '', '', 1.0, 1.0, 880.0, 13198.0, '', '', '', '', '', '', '', -1, '', u'98168', 474.80719999999997, -122.277912, '', ''
8569294283, '', '', 2.0, 1.0, 1000.0, 10018.0, '', '', '', '', '', '', '', -1, '', u'98168', 474.95041000000003, -122.33141, '', ''
3383596450, '', '', 2.0, 2.0, 1159.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.49329, -122.323929, '', ''
9387614536, '', '', 4.0, 3.0, 2230.0, 9600.0, '', '', '', '', '', '', '', -1, '', u'98008', 476.24609999999996, -122.090546, '', ''
845961875, '', '', 5.0, 2.75, 3077.0, 4791.0, '', '', '', '', '', '', '', -1, '', u'98056', 474.95958, -122.174613, '', ''
5425686992, '', '', 4.0, 2.75, 3210.0, 13939.0, '', '', '', '', '', '', '', -1, '', u'98008', 476.37913, -122.120033, '', ''
9821170991, '', '', 4.0, 2.75, 3050.0, 11325.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.46366, -122.220932, '', ''
2968061587, '', '', 4.0, 3.0, 2530.0, 3049.0, '', '', '', '', '', '', '', -1, '', u'98109', 476.43774, -122.354062, '', ''
1490778956, '', '', 3.0, 3.0, 2608.0, 15812.0, '', '', '', '', '', '', '', -1, '', u'98008', 475.97746, -122.110173, '', ''
7204210212, '', '', 3.0, 4.0, 2060.0, 2548.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.91442, -122.345819, '', ''
3884171829, '', '', 4.0, 4.0, 2864.0, 4791.0, '', '', '', '', '', '', '', -1, '', u'98107', 476.75043000000005, -122.393312, '', ''
2969559521, '', '', 2.0, 2.0, 1260.0, 2613.0, '', '', '', '', '', '', '', -1, '', u'98052', 476.7425, -122.150779, '', ''
910576014, '', '', 4.0, 3.0, 1700.0, 7056.0, '', '', '', '', '', '', '', -1, '', u'98001', 473.38527, -122.261916, '', ''
3133594059, '', '', 4.0, 2.0, 1610.0, 13677.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.31265, -122.341536, '', ''
8771517202, '', '', 3.0, 2.0, 1340.0, 7697.0, '', '', '', '', '', '', '', -1, '', u'98034', 477.14774, -122.212271, '', ''
2562519526, '', '', 3.0, 1.0, 1200.0, 5750.0, '', '', '', '', '', '', '', -1, '', u'98002', 473.06654000000003, -122.220856, '', ''
4726009410, '', '', 4.0, 4.0, 3120.0, 6281.0, '', '', '', '', '', '', '', -1, '', u'98055', 474.60981, -122.215012, '', ''
9738735981, '', '', 3.0, 3.0, 1455.0, 191434.0, '', '', '', '', '', '', '', -1, '', u'98052', 476.85322999999994, -122.102607, '', ''
8864673616, '', '', 3.0, 3.0, 1630.0, 4800.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.16084, -122.295231, '', ''
1617471040, '', '', 4.0, 3.0, 2760.0, 4839.0, '', '', '', '', '', '', '', -1, '', u'98126', 475.57704, -122.375816, '', ''
8243168049, '', '', 4.0, 2.5, 1846.0, 3920.0, '', '', '', '', '', '', '', -1, '', u'98058', 474.32561999999996, -122.185, '', ''
8258172919, '', '', 3.0, 3.0, 1828.0, 670.0, '', '', '', '', '', '', '', -1, '', u'98117', 476.87156000000004, -122.376997, '', ''
2340448160, '', '', 2.0, 2.25, 2400.0, 4791.0, '', '', '', '', '', '', '', -1, '', u'98039', 476.13621, -122.223416, '', ''
1775680219, '', '', 4.0, 4.0, 3821.0, 5998.0, '', '', '', '', '', '', '', -1, '', u'98033', 476.83986, -122.206597, '', ''
1936050154, '', '', 3.0, 2.0, 1040.0, 45001.0, '', '', '', '', '', '', '', -1, '', u'98027', 474.91796, -121.895853, '', ''
6704359533, '', '', 5.0, 3.0, 2440.0, 12196.0, '', '', '', '', '', '', '', -1, '', u'98177', 477.09744, -122.360439, '', ''
471873800, '', '', 2.0, 2.0, 1096.0, 31119.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.4009, -122.329603, '', ''
2343743207, '', '', 3.0, 2.0, 1010.0, 10079.0, '', '', '', '', '', '', '', -1, '', u'98251', 477.61208000000005, -121.476204, '', ''
2268400645, '', '', 3.0, 3.0, 2120.0, 7501.0, '', '', '', '', '', '', '', -1, '', u'98146', 475.07344, -122.366183, '', ''
7963430278, '', '', 6.0, 5.0, 5083.0, 25700.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.58644000000004, -122.412781, '', ''
5052616397, '', '', 3.0, 3.0, 2100.0, 3750.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.70987, -122.385349, '', ''
9159746761, '', '', 3.0, 2.0, 1756.0, 8698.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.78933, -122.208837, '', ''
3269947600, '', '', 4.0, 5.0, 3779.0, 9957.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.80298999999997, -122.208529, '', ''
2974549667, '', '', 4.0, 3.0, 2100.0, 5000.0, '', '', '', '', '', '', '', -1, '', u'98107', 476.73882999999995, -122.362197, '', ''
1620165116, '', '', 3.0, 2.5, 2498.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98023', 472.91616, -122.359613, '', ''
1711607030, '', '', 3.0, 3.0, 1878.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98053', 476.99951, -122.017857, '', ''
109817991, '', '', 2.0, 1.75, 1051.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98007', 476.5036, -122.145243, '', ''
5245156507, '', '', 3.0, 2.0, 1500.0, 12928.0, '', '', '', '', '', '', '', -1, '', u'98003', 473.35326000000003, -122.320487, '', ''
1764863830, '', '', 4.0, 3.0, 1993.0, 6433.0, '', '', '', '', '', '', '', -1, '', u'98038', 473.65288999999996, -122.035792, '', ''
2179050063, '', '', 3.0, 2.0, 1232.0, 2543.0, '', '', '', '', '', '', '', -1, '', u'98198', 473.93872999999996, -122.303267, '', ''
2231974071, '', '', 3.0, 3.0, 3450.0, 18112.0, '', '', '', '', '', '', '', -1, '', u'98008', 476.26462, -122.087867, '', ''
8807937900, '', '', 3.0, 2.5, 2860.0, 11107.0, '', '', '', '', '', '', '', -1, '', u'98008', 476.17447, -122.100684, '', ''
5828574834, '', '', 4.0, 3.0, 2220.0, 10802.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.06928999999997, -122.386471, '', ''
9963890299, '', '', 3.0, 2.0, 2520.0, 3998.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.02410999999995, -122.300737, '', ''
4938900315, '', '', 2.0, 2.0, 1323.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98121', 476.13539000000003, -122.342212, '', ''
2318127744, '', '', 4.0, 3.0, 2692.0, 5148.0, '', '', '', '', '', '', '', -1, '', u'98115', 476.82896, -122.302144, '', ''
1449393648, '', '', 3.0, 3.0, 1793.0, 901.0, '', '', '', '', '', '', '', -1, '', u'98117', 476.83627, -122.376577, '', ''
2844225388, '', '', 4.0, 3.0, 2090.0, 15389.0, '', '', '', '', '', '', '', -1, '', u'98030', 473.63631, -122.209086, '', ''
2892355121, '', '', 4.0, 3.0, 2870.0, 10040.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.45900000000006, -122.228687, '', ''
4942666966, '', '', 2.0, 1.0, 600.0, 3484.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.59776, -122.287972, '', ''
7577265341, '', '', 4.0, 4.0, 6750.0, 64982.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.27408, -122.285605, '', ''
1671919229, '', '', 5.0, 4.0, 3950.0, 14400.0, '', '', '', '', '', '', '', -1, '', u'98115', 476.98027, -122.278358, '', ''
5120070259, '', '', 4.0, 3.0, 1965.0, 1655.0, '', '', '', '', '', '', '', -1, '', u'98144', 475.8749, -122.309255, '', ''
4873490956, '', '', 4.0, 2.0, 2200.0, 2793.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.40487, -122.324428, '', ''
8231322825, '', '', 5.0, 5.0, 4661.0, 11992.0, '', '', '', '', '', '', '', -1, '', u'98033', 476.82149000000004, -122.186308, '', ''
3246412951, '', '', 2.0, 1.0, 1350.0, 609.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.75758, -122.354528, '', ''
7321482591, '', '', 3.0, 2.0, 1487.0, 1306.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.22334, -122.319596, '', ''
9224486871, '', '', 4.0, 3.0, 2480.0, 13464.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.06962, -122.394817, '', ''
5903662284, '', '', 3.0, 3.0, 1680.0, 8276.0, '', '', '', '', '', '', '', -1, '', u'98052', 476.78182999999996, -122.149314, '', ''
6116932192, '', '', 4.0, 2.0, 2150.0, 9909.0, '', '', '', '', '', '', '', -1, '', u'98146', 474.96578, -122.346144, '', ''
762046853, '', '', 6.0, 5.0, 5083.0, 21780.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.58507999999995, -122.412504, '', ''
1128503974, '', '', 2.0, 2.0, 1036.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98034', 477.07903999999996, -122.171144, '', ''
1602933798, '', '', 5.0, 3.0, 2550.0, 8276.0, '', '', '', '', '', '', '', -1, '', u'98126', 475.69228000000004, -122.380573, '', ''
8589254154, '', '', 3.0, 2.0, 1938.0, 3920.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.82597, -122.382549, '', ''
2544560818, '', '', 4.0, 3.0, 2854.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.23894, -122.291641, '', ''
768529361, '', '', 4.0, 1.75, 2280.0, 9147.0, '', '', '', '', '', '', '', -1, '', u'98092', 472.94275, -122.187944, '', ''
9185649159, '', '', 4.0, 4.0, 3915.0, 6494.0, '', '', '', '', '', '', '', -1, '', u'98119', 476.50575000000003, -122.37278, '', ''
4792934379, '', '', 2.0, 1.0, 700.0, 2700.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.40183, -122.279918, '', ''
9589142045, '', '', 5.0, 3.0, 3902.0, 8276.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.64204, -122.270531, '', ''
6906918701, '', '', 4.0, 2.0, 2080.0, 5227.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.74060000000003, -122.393724, '', ''
1201518424, '', '', 4.0, 4.0, 4518.0, 16552.0, '', '', '', '', '', '', '', -1, '', u'98075', 475.86846, -121.96815, '', ''
3362235787, '', '', 4.0, 2.5, 3250.0, 6054.0, '', '', '', '', '', '', '', -1, '', u'98065', 475.36492000000004, -121.867519, '', ''
1771528243, '', '', 3.0, 5.0, 9420.0, 142563.0, '', '', '', '', '', '', '', -1, '', u'98004', 476.4828, -122.231676, '', ''
1208171894, '', '', 2.0, 1.0, 1122.0, 4281.0, '', '', '', '', '', '', '', -1, '', u'98105', 476.68012, -122.320348, '', ''
4326410692, '', '', 2.0, 1.0, 802.0, 13870.0, '', '', '', '', '', '', '', -1, '', u'98119', 476.41702000000004, -122.375788, '', ''
1830574958, '', '', 6.0, 6.0, 5830.0, 10454.0, '', '', '', '', '', '', '', -1, '', u'98052', 476.35205999999994, -122.092883, '', ''
6159170176, '', '', 4.0, 3.0, 2130.0, 11129.0, '', '', '', '', '', '', '', -1, '', u'98031', 474.126, -122.175945, '', ''
2661884898, '', '', 4.0, 2.0, 2380.0, 8514.0, '', '', '', '', '', '', '', -1, '', u'98166', 474.68791000000004, -122.349651, '', ''
5640661870, '', '', 3.0, 2.0, 2880.0, 6098.0, '', '', '', '', '', '', '', -1, '', u'98109', 476.36978, -122.346747, '', ''
6826654657, '', '', 4.0, 3.0, 2430.0, 6098.0, '', '', '', '', '', '', '', -1, '', u'98042', 473.7797, -122.125226, '', ''
522661913, '', '', 4.0, 3.0, 2390.0, 7544.0, '', '', '', '', '', '', '', -1, '', u'98019', 477.3289, -121.984344, '', ''
5023401227, '', '', 3.0, 2.0, 1456.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98042', 473.58117, -122.136031, '', ''
1926338400, '', '', 3.0, 2.0, 1840.0, 39639.0, '', '', '', '', '', '', '', -1, '', u'98056', 475.18467, -122.168055, '', ''
9967604675, '', '', 4.0, 2.0, 2660.0, 9448.0, '', '', '', '', '', '', '', -1, '', u'98188', 474.53558, -122.270189, '', ''
9049860538, '', '', 4.0, 2.0, 1370.0, 10493.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.73889, -122.142597, '', ''
9994496790, '', '', 4.0, 3.0, 4400.0, 217800.0, '', '', '', '', '', '', '', -1, '', u'98024', 475.33309, -121.897036, '', ''
5469702204, '', '', 4.0, 3.0, 2692.0, 13503.0, '', '', '', '', '', '', '', -1, '', u'98003', 473.48929, -122.298345, '', ''
4078557205, '', '', 3.0, 2.5, 2020.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.15922, -122.285078, '', ''
9964618577, '', '', 2.0, 1.0, 889.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98007', 476.38256, -122.145764, '', ''
3784177966, '', '', 2.0, 2.0, 1080.0, 1772.0, '', '', '', '', '', '', '', -1, '', u'98144', 475.87420000000003, -122.298431, '', ''
1719416981, '', '', 4.0, 4.0, 3934.0, 11940.0, '', '', '', '', '', '', '', -1, '', u'98059', 475.28774, -122.161797, '', ''
1853242802, '', '', 3.0, 2.0, 2230.0, 5649.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.12793, -122.258428, '', ''
2851431216, '', '', 4.0, 2.0, 2320.0, 4567.0, '', '', '', '', '', '', '', -1, '', u'98126', 475.71593, -122.376373, '', ''
8551636453, '', '', 1.0, 1.0, 598.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98003', 473.11678, -122.3266, '', ''
4099169880, '', '', 4.0, 4.0, 4100.0, 33541.0, '', '', '', '', '', '', '', -1, '', u'98034', 477.07566999999995, -122.22659, '', ''
8892454113, '', '', 2.0, 1.0, 1046.0, 871.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.97238, -122.347091, '', ''
5086750367, '', '', 1.0, 1.0, 479.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.94706, -122.387348, '', ''
1806331528, '', '', 3.0, 1.75, 2110.0, 11325.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.40216999999996, -122.215504, '', ''
3852969499, '', '', 5.0, 2.0, 2200.0, 3000.0, '', '', '', '', '', '', '', -1, '', u'98118', 475.6272, -122.283142, '', ''
3044278400, '', '', 3.0, 2.0, 1170.0, 11761.0, '', '', '', '', '', '', '', -1, '', u'98072', 477.60355, -122.146233, '', ''
5050337392, '', '', 3.0, 2.0, 980.0, 4545.0, '', '', '', '', '', '', '', -1, '', u'98166', 474.70538, -122.352401, '', ''
4489648628, '', '', 4.0, 2.5, 2180.0, 26571.0, '', '', '', '', '', '', '', -1, '', u'98059', 474.72502, -122.069472, '', ''
1523681923, '', '', 3.0, 2.0, 1540.0, 4878.0, '', '', '', '', '', '', '', -1, '', u'98136', 475.48449, -122.394195, '', ''
3962020661, '', '', 3.0, 2.0, 1690.0, 10001.0, '', '', '', '', '', '', '', -1, '', u'98028', 477.35488, -122.24782, '', ''
3561712259, '', '', 3.0, 2.25, 2380.0, 4356.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.41175, -122.302319, '', ''
6291444590, '', '', 4.0, 3.0, 3280.0, 13982.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.41330000000005, -122.131116, '', ''
3997229258, '', '', 4.0, 4.0, 5191.0, 11325.0, '', '', '', '', '', '', '', -1, '', u'98004', 475.83401000000003, -122.197588, '', ''
187845369, '', '', 5.0, 6.0, 4840.0, 13503.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.76191, -122.202922, '', ''
3778246889, '', '', 3.0, 2.0, 1543.0, 18002.0, '', '', '', '', '', '', '', -1, '', u'98136', 475.41555000000005, -122.386786, '', ''
1519585417, '', '', 4.0, 2.5, 1900.0, 8276.0, '', '', '', '', '', '', '', -1, '', u'98022', 472.08869, -122.003171, '', ''
5118727297, '', '', 3.0, 1.0, 1130.0, 7840.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.31037000000003, -122.34233, '', ''
5960375858, '', '', 5.0, 5.0, 4073.0, 5998.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.50903999999997, -122.394621, '', ''
4702738508, '', '', 3.0, 4.0, 5536.0, 494419.0, '', '', '', '', '', '', '', -1, '', u'98065', 475.34680000000003, -121.75504, '', ''
9064995452, '', '', 4.0, 3.0, 3544.0, 5000.0, '', '', '', '', '', '', '', -1, '', u'98029', 475.39912000000004, -121.997979, '', ''
9362614284, '', '', 3.0, 3.0, 1640.0, 1640.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.60178, -122.362478, '', ''
6061611999, '', '', 3.0, 3.0, 1280.0, 1406.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.26029, -122.3605, '', ''
7838476769, '', '', 3.0, 3.0, 2780.0, 105850.0, '', '', '', '', '', '', '', -1, '', u'98024', 475.58025999999995, -121.869615, '', ''
2474724643, '', '', 4.0, 3.0, 3240.0, 7920.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.48672000000005, -122.190061, '', ''
1543735580, '', '', 2.0, 1.0, 1530.0, 4120.0, '', '', '', '', '', '', '', -1, '', u'98057', 474.85748, -122.199694, '', ''
6786002898, '', '', 4.0, 2.0, 1520.0, 9583.0, '', '', '', '', '', '', '', -1, '', u'98002', 472.75627, -122.205821, '', ''
2907763601, '', '', 4.0, 2.0, 2190.0, 38502.0, '', '', '', '', '', '', '', -1, '', u'98027', 474.54463, -121.994567, '', ''
8802734690, '', '', 3.0, 4.0, 1996.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98006', 475.71727000000004, -122.165394, '', ''
6456149643, '', '', 3.0, 2.0, 1600.0, 7649.0, '', '', '', '', '', '', '', -1, '', u'98008', 476.27180000000004, -122.118545, '', ''
424154547, '', '', 3.0, 3.0, 1310.0, 1267.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.53045, -122.354563, '', ''
1242608060, '', '', 3.0, 2.0, 1320.0, 2400.0, '', '', '', '', '', '', '', -1, '', u'98117', 476.87446, -122.365218, '', ''
2592011485, '', '', 2.0, 2.0, 1188.0, 940.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.01433, -122.299258, '', ''
7088008126, '', '', 1.0, 1.0, 838.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98109', 476.39476, -122.345286, '', ''
5828818166, '', '', 2.0, 1.75, 1153.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98055', 474.64610999999996, -122.197647, '', ''
6881237306, '', '', 3.0, 1.0, 1090.0, 9355.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.41222999999997, -122.290828, '', ''
5812349554, '', '', 3.0, 1.0, 1600.0, 5161.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.50653, -122.396515, '', ''
6211989456, '', '', 6.0, 2.75, 2550.0, 15246.0, '', '', '', '', '', '', '', -1, '', u'98031', 473.89842, -122.207791, '', ''
5106420374, '', '', 2.0, 1.0, 510.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98119', 476.56258, -122.369824, '', ''
7895131527, '', '', 5.0, 3.0, 3635.0, 9600.0, '', '', '', '', '', '', '', -1, '', u'98136', 475.14932, -122.393465, '', ''
4620519204, '', '', 4.0, 2.0, 1380.0, 10018.0, '', '', '', '', '', '', '', -1, '', u'98057', 474.86123, -122.219206, '', ''
8243667889, '', '', 1.0, 1.0, 651.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.59531, -122.383793, '', ''
724782818, '', '', 3.0, 3.0, 2725.0, 11364.0, '', '', '', '', '', '', '', -1, '', u'98023', 472.94874, -122.349241, '', ''
2004715841, '', '', 2.0, 1.0, 850.0, 7379.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.50123, -122.312817, '', ''
909820099, '', '', 4.0, 3.0, 2680.0, 51836.0, '', '', '', '', '', '', '', -1, '', u'98146', 475.03999999999996, -122.370207, '', ''
2793319180, '', '', 2.0, 2.0, 1106.0, 705.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.03643, -122.313126, '', ''
9296328831, '', '', 4.0, 3.0, 2870.0, 7000.0, '', '', '', '', '', '', '', -1, '', u'98199', 476.52698, -122.387185, '', ''
4163850456, '', '', 3.0, 2.0, 1180.0, 7649.0, '', '', '', '', '', '', '', -1, '', u'98144', 475.87280999999996, -122.29041, '', ''
7548092656, '', '', 5.0, 5.0, 3833.0, 11011.0, '', '', '', '', '', '', '', -1, '', u'98007', 475.91588, -122.13902, '', ''
1709292219, '', '', 1.0, 1.0, 714.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.17448, -122.312374, '', ''
1170912789, '', '', 7.0, 5.5, 8830.0, 244371.0, '', '', '', '', '', '', '', -1, '', u'98022', 472.34847, -122.029544, '', ''
4009180712, '', '', 3.0, 2.0, 1920.0, 4031.0, '', '', '', '', '', '', '', -1, '', u'98122', 476.16720999999995, -122.290576, '', ''
988854720, '', '', 3.0, 3.0, 1688.0, 1524.0, '', '', '', '', '', '', '', -1, '', u'98136', 475.37748999999997, -122.39212, '', ''
7049632760, '', '', 4.0, 3.0, 2471.0, 10890.0, '', '', '', '', '', '', '', -1, '', u'98040', 475.62285, -122.219855, '', ''
8483557067, '', '', 3.0, 3.0, 2260.0, 10890.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.65431, -122.317251, '', ''
8119721344, '', '', 3.0, 3.0, 2010.0, 4944.0, '', '', '', '', '', '', '', -1, '', u'98042', 473.55260999999996, -122.15703, '', ''
817994482, '', '', 4.0, 1.5, 2040.0, 4050.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.28875999999997, -122.307523, '', ''
3035059560, '', '', 3.0, 2.0, 1460.0, 15002.0, '', '', '', '', '', '', '', -1, '', u'98001', 473.18437000000006, -122.270483, '', ''
5211877250, '', '', 6.0, 7.0, 6378.0, 24345.0, '', '', '', '', '', '', '', -1, '', u'98039', 476.29167, -122.235494, '', ''
7753450631, '', '', 3.0, 1.0, 1060.0, 5749.0, '', '', '', '', '', '', '', -1, '', u'98106', 475.52928, -122.365841, '', ''
6695657683, '', '', 2.0, 1.0, 900.0, 6572.0, '', '', '', '', '', '', '', -1, '', u'98116', 475.69542, -122.396429, '', ''
9237263765, '', '', 3.0, 3.0, 2570.0, 6969.0, '', '', '', '', '', '', '', -1, '', u'98072', 477.35957999999994, -122.16711, '', ''
1201179766, '', '', 3.0, 2.0, 1220.0, 7405.0, '', '', '', '', '', '', '', -1, '', u'98003', 473.40567, -122.305344, '', ''
6931483140, '', '', 5.0, 2.0, 1970.0, 8288.0, '', '', '', '', '', '', '', -1, '', u'98023', 473.04359, -122.373503, '', ''
9766173872, '', '', 2.0, 3.0, 1212.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98109', 476.37779, -122.344243, '', ''
8644457104, '', '', 3.0, 3.0, 1260.0, 1184.0, '', '', '', '', '', '', '', -1, '', u'98105', 476.56443, -122.321689, '', ''
1033897727, '', '', 4.0, 4.0, 3200.0, 4791.0, '', '', '', '', '', '', '', -1, '', u'98075', 475.99446, -121.973162, '', ''
302866847, '', '', 0.0, 1.0, 495.0, 4802.0, '', '', '', '', '', '', '', -1, '', u'98112', 476.21186, -122.311758, '', ''
4578509919, '', '', 2.0, 1.0, 802.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98103', 476.49579000000006, -122.34545, '', ''
1170377229, '', '', 3.0, 2.0, 1725.0, 1681.0, '', '', '', '', '', '', '', -1, '', u'98119', 476.45133999999996, -122.361152, '', ''
2401283629, '', '', 4.0, 3.0, 2510.0, 15659.0, '', '', '', '', '', '', '', -1, '', u'98133', 477.7381, -122.356425, '', ''
6631999539, '', '', 3.0, 1.75, 1198.0, -1.0, '', '', '', '', '', '', '', -1, '', u'98102', 476.23493, -122.3274, '', ''
5385113061, '', '', 3.0, 2.0, 1360.0, 5998.0, '', '', '', '', '', '', '', -1, '', u'98166', 474.70823, -122.344873, '', ''
3011828975, '', '', 2.0, 2.0, 830.0, 8385.0, '', '', '', '', '', '', '', -1, '', u'98155', 477.61082999999996, -122.316427, '', ''
